production_day,station_id,station_name,oee_pct,ma_oee_pct,ma_raw_deviation,ma_deviation_pct,ma_severity
2026-03-10,4,FRA-PP-L01-01,34.95,70.80857142857143,-35.85857142857142,0.5064156881733446,warning
2026-03-11,4,FRA-PP-L01-01,40.13,65.16428571428571,-25.03428571428571,0.3841718732872958,normal
2026-03-12,4,FRA-PP-L01-01,47.83,60.011428571428574,-12.181428571428576,0.20298514568653597,normal
2026-03-13,4,FRA-PP-L01-01,58.95,60.37428571428571,-1.424285714285709,0.023590932752827514,normal
2026-03-16,4,FRA-PP-L01-01,69.29,55.644285714285715,13.645714285714291,0.2452311879027497,normal
2026-03-17,4,FRA-PP-L01-01,73.23,58.30142857142857,14.92857142857143,0.25605841562323883,normal
2026-03-18,4,FRA-PP-L01-01,68.47,57.08142857142858,11.388571428571417,0.19951447806391848,normal
2026-03-19,4,FRA-PP-L01-01,91.1,56.121428571428574,34.97857142857142,0.62326587756141,normal
2026-03-20,4,FRA-PP-L01-01,93.29,64.14285714285714,29.147142857142867,0.4544097995545659,normal
2026-03-23,4,FRA-PP-L01-01,91.89,71.73714285714286,20.152857142857144,0.2809263979608093,normal
2026-03-24,4,FRA-PP-L01-01,65.12,78.03142857142858,-12.911428571428573,0.16546446486763575,normal
2026-03-25,4,FRA-PP-L01-01,75.95,78.91285714285713,-2.962857142857132,0.03754593674758762,normal
2026-03-26,4,FRA-PP-L01-01,68.66,79.86428571428571,-11.204285714285717,0.14029156604954837,normal
2026-03-27,4,FRA-PP-L01-01,62.59,79.21142857142857,-16.621428571428567,0.20983624296638287,normal
2026-03-30,4,FRA-PP-L01-01,91.3,78.37142857142858,12.928571428571416,0.16496536638716716,normal
2026-03-31,4,FRA-PP-L01-01,55.87,78.39999999999999,-22.529999999999994,0.2873724489795918,normal
2026-04-01,4,FRA-PP-L01-01,74.37,73.05428571428573,1.3157142857142787,0.018010090343775566,normal
2026-04-02,4,FRA-PP-L01-01,74.67,70.55142857142857,4.118571428571428,0.0583768679382821,normal
2026-04-03,4,FRA-PP-L01-01,91.75,71.91571428571429,19.834285714285713,0.2757990504757553,normal
2026-04-06,4,FRA-PP-L01-01,67.21,74.17285714285715,-6.96285714285716,0.09387338456501246,normal
2026-04-07,4,FRA-PP-L01-01,44.88,73.96571428571428,-29.085714285714282,0.3932323856613102,normal
2026-04-08,4,FRA-PP-L01-01,53.49,71.43571428571428,-17.94571428571428,0.25121487851214874,normal
2026-04-09,4,FRA-PP-L01-01,77.86,66.03428571428572,11.825714285714284,0.17908445829006572,normal
2026-04-10,4,FRA-PP-L01-01,59.82,69.17571428571428,-9.355714285714278,0.1352456477293847,normal
2026-04-13,4,FRA-PP-L01-01,50.02,67.09714285714286,-17.077142857142853,0.2545137114631238,normal
2026-04-14,4,FRA-PP-L01-01,71.88,63.57571428571429,8.304285714285705,0.13062040761296975,normal
2026-04-15,4,FRA-PP-L01-01,59.51,60.737142857142864,-1.2271428571428658,0.020204158434471868,normal
2026-04-16,4,FRA-PP-L01-01,92.28,59.63714285714286,32.64285714285714,0.5473578306903655,normal
2026-04-17,4,FRA-PP-L01-01,67.26,66.40857142857143,0.8514285714285705,0.01282106440648796,normal
2026-04-20,4,FRA-PP-L01-01,78.21,68.37571428571428,9.834285714285713,0.14382717339071932,normal
2026-04-21,4,FRA-PP-L01-01,74.23,68.42571428571429,5.804285714285712,0.08482608877197373,normal
2026-04-22,4,FRA-PP-L01-01,63.57,70.48428571428572,-6.914285714285718,0.09809684022781172,normal
2026-04-23,4,FRA-PP-L01-01,53.47,72.42,-18.950000000000003,0.26166804750069045,normal
2026-04-24,4,FRA-PP-L01-01,69.43,69.78999999999999,-0.3599999999999852,0.0051583321392747565,normal
2026-04-27,4,FRA-PP-L01-01,67.98,71.20714285714287,-3.2271428571428658,0.04532049352994293,normal
2026-04-28,4,FRA-PP-L01-01,77.62,67.7357142857143,9.88428571428571,0.14592428556364012,normal
2026-04-29,4,FRA-PP-L01-01,63.24,69.21571428571428,-5.975714285714282,0.08633464737569911,normal
2026-04-30,4,FRA-PP-L01-01,50.19,67.07714285714286,-16.887142857142862,0.25175703880393585,normal
2026-05-01,4,FRA-PP-L01-01,92.86,63.642857142857146,29.217142857142854,0.45907968574635233,normal
2026-05-04,4,FRA-PP-L01-01,63.77,67.82714285714286,-4.057142857142857,0.059815918616651566,normal
2026-05-05,4,FRA-PP-L01-01,56.53,69.29857142857144,-12.768571428571434,0.1842544682430065,normal
2026-05-06,4,FRA-PP-L01-01,48.48,67.45571428571428,-18.975714285714282,0.28130625383849717,normal
2026-05-07,4,FRA-PP-L01-01,67.5,64.67,2.8299999999999983,0.043760630895314644,normal
2026-05-08,4,FRA-PP-L01-01,59.7,63.22428571428572,-3.5242857142857176,0.055742594391847665,normal
2026-05-11,4,FRA-PP-L01-01,85.17,62.71857142857143,22.451428571428572,0.35797098148190326,normal
2025-11-13,1,SF-SPI-L01-01,91.9,,,,normal
2025-11-14,1,SF-SPI-L01-01,42.97,,,,normal
2025-11-17,1,SF-SPI-L01-01,76.43,,,,normal
2025-11-18,1,SF-SPI-L01-01,92.58,70.43333333333334,22.14666666666666,0.31443445338381437,normal
2025-11-19,1,SF-SPI-L01-01,92.13,75.97,16.159999999999997,0.21271554561010922,normal
2025-11-20,1,SF-SPI-L01-01,46.53,79.202,-32.672,0.4125148354839524,normal
2025-11-21,1,SF-SPI-L01-01,59.05,73.75666666666667,-14.706666666666678,0.19939440502553454,normal
2025-11-24,1,SF-SPI-L01-01,35.38,71.6557142857143,-36.275714285714294,0.5062501246037601,warning
2025-11-25,1,SF-SPI-L01-01,92.19,63.58142857142858,28.608571428571416,0.44995169299211335,normal
2025-11-26,1,SF-SPI-L01-01,53.26,70.61285714285714,-17.35285714285714,0.24574642416395232,normal
2025-11-27,1,SF-SPI-L01-01,90.73,67.30285714285715,23.427142857142854,0.3480854134827644,normal
2025-11-28,1,SF-SPI-L01-01,65.66,67.03857142857143,-1.3785714285714334,0.020563854497410945,normal
2025-12-01,1,SF-SPI-L01-01,77.63,63.25714285714286,14.372857142857136,0.22721318879855454,normal
2025-12-02,1,SF-SPI-L01-01,26.5,67.7,-41.2,0.6085672082717873,warning
2025-12-03,1,SF-SPI-L01-01,91.31,63.050000000000004,28.259999999999998,0.4482157018239492,normal
2025-12-04,1,SF-SPI-L01-01,56.84,71.03999999999999,-14.199999999999989,0.19988738738738726,normal
2025-12-05,1,SF-SPI-L01-01,74.92,65.99000000000001,8.929999999999993,0.13532353386876786,normal
2025-12-08,1,SF-SPI-L01-01,66.43,69.08428571428571,-2.654285714285706,0.0384209764469901,normal
2025-12-09,1,SF-SPI-L01-01,61.3,65.61285714285715,-4.312857142857155,0.06573189052668266,normal
2025-12-10,1,SF-SPI-L01-01,91.57,64.99,26.58,0.40898599784582246,normal
2025-12-11,1,SF-SPI-L01-01,42.06,66.98142857142857,-24.921428571428564,0.3720647514236355,normal
2025-12-12,1,SF-SPI-L01-01,90.19,69.20428571428572,20.98571428571428,0.30324298660281146,normal
2025-12-15,1,SF-SPI-L01-01,80.99,69.04428571428572,11.945714285714274,0.1730152490120211,normal
2025-12-16,1,SF-SPI-L01-01,92.31,72.49428571428572,19.81571428571428,0.2733417412209828,normal
2025-12-17,1,SF-SPI-L01-01,68.12,74.97857142857143,-6.858571428571423,0.0914737544060207,normal
2025-12-18,1,SF-SPI-L01-01,48.07,75.22,-27.15,0.3609412390321723,normal
2025-12-19,1,SF-SPI-L01-01,76.65,73.33,3.3200000000000074,0.04527478521750999,normal
2025-12-22,1,SF-SPI-L01-01,72.13,71.19857142857143,0.9314285714285688,0.013082124440699014,normal
2025-12-23,1,SF-SPI-L01-01,41.47,75.49428571428572,-34.024285714285725,0.4506869015630323,normal
2025-12-24,1,SF-SPI-L01-01,68.87,68.53428571428572,0.33571428571428896,0.004898486680285202,normal
2025-12-25,1,SF-SPI-L01-01,47.36,66.80285714285715,-19.44285714285715,0.2910482870706985,normal
2025-12-26,1,SF-SPI-L01-01,43.02,60.38142857142857,-17.36142857142857,0.2875292781602668,normal
2025-12-29,1,SF-SPI-L01-01,92.7,56.79571428571428,35.90428571428572,0.6321654048343689,normal
2025-12-30,1,SF-SPI-L01-01,82.03,63.17142857142858,18.858571428571423,0.2985300768882857,normal
2025-12-31,1,SF-SPI-L01-01,83.77,63.940000000000005,19.82999999999999,0.3101345010947762,normal
2026-01-01,1,SF-SPI-L01-01,92.41,65.60285714285715,26.80714285714285,0.40862767301075725,normal
2026-01-02,1,SF-SPI-L01-01,54.68,72.88000000000001,-18.20000000000001,0.24972557628979153,normal
2026-01-05,1,SF-SPI-L01-01,92.46,70.85285714285715,21.607142857142847,0.3049579611670059,normal
2026-01-06,1,SF-SPI-L01-01,92.26,77.29571428571428,14.964285714285722,0.1935978708854678,normal
2026-01-07,1,SF-SPI-L01-01,80.22,84.33000000000001,-4.110000000000014,0.048737104233369063,normal
2026-01-08,1,SF-SPI-L01-01,90.22,82.54714285714284,7.672857142857154,0.09295121402488636,normal
2026-01-09,1,SF-SPI-L01-01,92.36,83.71714285714286,8.642857142857139,0.10323879731067194,normal
2026-01-12,1,SF-SPI-L01-01,91.71,84.94428571428571,6.765714285714282,0.07964884546173118,normal
2026-01-13,1,SF-SPI-L01-01,68.73,84.8442857142857,-16.1142857142857,0.18992776683335844,normal
2026-01-14,1,SF-SPI-L01-01,47.86,86.85142857142857,-38.99142857142857,0.4489440094743075,normal
2026-01-15,1,SF-SPI-L01-01,47.77,80.48,-32.71,0.40643638170974156,normal
2026-01-16,1,SF-SPI-L01-01,92.09,74.12428571428572,17.965714285714284,0.2423728486904234,normal
2026-01-19,1,SF-SPI-L01-01,85.7,75.82000000000001,9.879999999999995,0.13030862569242938,normal
2026-01-20,1,SF-SPI-L01-01,59.35,75.17428571428572,-15.824285714285715,0.21050131123864543,normal
2026-01-21,1,SF-SPI-L01-01,73.8,70.45857142857143,3.3414285714285654,0.04742401816670375,normal
2026-01-22,1,SF-SPI-L01-01,60.54,67.9,-7.3600000000000065,0.10839469808541982,normal
2026-01-23,1,SF-SPI-L01-01,60.61,66.73,-6.1200000000000045,0.09171287277086773,normal
2026-01-26,1,SF-SPI-L01-01,44.75,68.55142857142856,-23.80142857142856,0.3472054349185178,normal
2026-01-27,1,SF-SPI-L01-01,91.08,68.11999999999999,22.960000000000008,0.337052260716383,normal
2026-01-28,1,SF-SPI-L01-01,90.94,67.97571428571429,22.964285714285708,0.3378307378685664,normal
2026-01-29,1,SF-SPI-L01-01,81.45,68.7242857142857,12.725714285714304,0.18517055729935383,normal
2026-01-30,1,SF-SPI-L01-01,67.08,71.88142857142857,-4.801428571428573,0.06679651012580244,normal
2026-02-02,1,SF-SPI-L01-01,82.98,70.92142857142856,12.05857142857144,0.17002719307080288,normal
2026-02-03,1,SF-SPI-L01-01,66.21,74.12714285714286,-7.9171428571428635,0.10680491048199049,normal
2026-02-04,1,SF-SPI-L01-01,62.42,74.92714285714285,-12.507142857142853,0.16692405956262268,normal
2026-02-05,1,SF-SPI-L01-01,72.54,77.45142857142856,-4.911428571428559,0.06341301460823358,normal
2026-02-06,1,SF-SPI-L01-01,58.34,74.80285714285715,-16.462857142857146,0.22008326649096677,normal
2026-02-09,1,SF-SPI-L01-01,92.43,70.14571428571429,22.284285714285716,0.31768563398639565,normal
2026-02-10,1,SF-SPI-L01-01,74.2,71.71428571428571,2.4857142857142946,0.03466135458167344,normal
2026-02-11,1,SF-SPI-L01-01,37.94,72.73142857142857,-34.79142857142857,0.47835480829666877,normal
2026-02-12,1,SF-SPI-L01-01,75.71,66.29714285714286,9.412857142857135,0.1419798310636096,normal
2026-02-13,1,SF-SPI-L01-01,87.07,67.65428571428572,19.415714285714273,0.28698424764559294,normal
2026-02-16,1,SF-SPI-L01-01,57.77,71.17571428571429,-13.40571428571429,0.18834674748610084,normal
2026-02-17,1,SF-SPI-L01-01,57.99,69.0657142857143,-11.075714285714291,0.1603648698961652,normal
2026-02-18,1,SF-SPI-L01-01,86.02,69.01571428571428,17.004285714285714,0.24638281136801143,normal
2026-02-19,1,SF-SPI-L01-01,91.01,68.1,22.91000000000001,0.3364170337738622,normal
2026-02-20,1,SF-SPI-L01-01,57.82,70.50142857142858,-12.681428571428576,0.1798747745739702,normal
2026-02-23,1,SF-SPI-L01-01,67.03,73.34142857142857,-6.311428571428564,0.08605543543894496,normal
2026-02-24,1,SF-SPI-L01-01,57.26,72.10142857142857,-14.841428571428573,0.2058409779873591,normal
2026-02-25,1,SF-SPI-L01-01,74.84,67.84285714285714,6.997142857142862,0.10313750263213316,normal
2026-02-26,1,SF-SPI-L01-01,51.29,70.28142857142858,-18.991428571428578,0.27021972884525486,normal
2026-02-27,1,SF-SPI-L01-01,65.05,69.32428571428571,-4.2742857142857105,0.061656397469449946,normal
2026-03-02,1,SF-SPI-L01-01,62.26,66.32857142857144,-4.068571428571438,0.06133965108765898,normal
2026-03-03,1,SF-SPI-L01-01,70.7,62.221428571428575,8.478571428571428,0.13626449316955572,normal
2026-03-04,1,SF-SPI-L01-01,42.97,64.06142857142858,-21.09142857142858,0.32923756216131844,normal
2026-03-05,1,SF-SPI-L01-01,92.26,60.62428571428571,31.635714285714293,0.5218323632679032,normal
2026-03-06,1,SF-SPI-L01-01,59.33,65.62428571428572,-6.294285714285721,0.0959139691316369,normal
2026-03-09,1,SF-SPI-L01-01,59.2,63.40857142857143,-4.208571428571425,0.06637227954760504,normal
2026-03-10,1,SF-SPI-L01-01,68.85,64.53857142857143,4.311428571428564,0.06680390464174236,normal
2026-03-11,1,SF-SPI-L01-01,91.64,65.08142857142857,26.558571428571426,0.40808218276005875,normal
2026-03-12,1,SF-SPI-L01-01,68.35,69.27857142857144,-0.9285714285714448,0.01340344365398518,normal
2026-03-13,1,SF-SPI-L01-01,22.36,68.94285714285714,-46.58285714285714,0.6756734355573975,warning
2026-03-16,1,SF-SPI-L01-01,71.6,65.99857142857142,5.6014285714285705,0.08487196692569103,normal
2026-03-17,1,SF-SPI-L01-01,58.73,63.04714285714285,-4.317142857142855,0.06847483742324335,normal
2026-03-18,1,SF-SPI-L01-01,58.04,62.96142857142858,-4.921428571428578,0.07816577042633821,normal
2026-03-19,1,SF-SPI-L01-01,67.8,62.795714285714276,5.0042857142857216,0.0796915167095117,normal
2026-03-20,1,SF-SPI-L01-01,75.75,62.645714285714284,13.104285714285716,0.20918088114567185,normal
2026-03-23,1,SF-SPI-L01-01,83.36,60.37571428571429,22.98428571428571,0.3806875990819392,normal
2026-03-24,1,SF-SPI-L01-01,78.2,62.519999999999996,15.680000000000007,0.2507997440818939,normal
2026-03-25,1,SF-SPI-L01-01,91.83,70.49714285714285,21.33285714285715,0.30260598200534994,normal
2026-03-26,1,SF-SPI-L01-01,78.64,73.38714285714286,5.252857142857138,0.07157734908800678,normal
2026-03-27,1,SF-SPI-L01-01,73.39,76.23142857142857,-2.8414285714285654,0.037273715377984254,normal
2026-03-30,1,SF-SPI-L01-01,71.51,78.42428571428572,-6.914285714285711,0.08816510920451022,normal
2026-03-31,1,SF-SPI-L01-01,82.31,78.95428571428572,3.355714285714285,0.042501990301802114,normal
2026-04-01,1,SF-SPI-L01-01,90.8,79.89142857142858,10.90857142857142,0.13654245046849284,normal
2026-04-02,1,SF-SPI-L01-01,65.74,80.95428571428572,-15.214285714285722,0.18793675442930763,normal
2026-04-03,1,SF-SPI-L01-01,50.15,79.17428571428572,-29.024285714285718,0.3665872758110498,normal
2026-04-06,1,SF-SPI-L01-01,62.97,73.22,-10.25,0.13998907402349084,normal
2026-04-07,1,SF-SPI-L01-01,79.37,70.98142857142857,8.388571428571439,0.11817980558294941,normal
2026-04-08,1,SF-SPI-L01-01,92.49,71.83571428571429,20.654285714285706,0.28752112956149933,normal
2026-04-09,1,SF-SPI-L01-01,51.08,74.83285714285715,-23.752857142857152,0.3174121375255332,normal
2026-04-10,1,SF-SPI-L01-01,71.11,70.37142857142858,0.7385714285714187,0.010495330897279598,normal
2026-04-13,1,SF-SPI-L01-01,39.08,67.55857142857143,-28.478571428571428,0.42153898204732404,normal
2026-04-14,1,SF-SPI-L01-01,53.48,63.75,-10.270000000000003,0.16109803921568633,normal
2026-04-15,1,SF-SPI-L01-01,58.92,64.22571428571429,-5.305714285714288,0.08261043640731353,normal
2026-04-16,1,SF-SPI-L01-01,91.63,63.64714285714285,27.982857142857142,0.4396561398783472,normal
2026-04-17,1,SF-SPI-L01-01,60.52,65.39857142857143,-4.878571428571426,0.0745975228816706,normal
2026-04-20,1,SF-SPI-L01-01,70.03,60.83142857142857,9.198571428571434,0.1512141280353202,normal
2026-04-21,1,SF-SPI-L01-01,29.49,63.53857142857144,-34.048571428571435,0.5358724734132249,warning
2026-04-22,1,SF-SPI-L01-01,58.22,57.59285714285715,0.6271428571428501,0.01088924717846943,normal
2026-04-23,1,SF-SPI-L01-01,57.88,60.32714285714286,-2.4471428571428575,0.04056454095526771,normal
2026-04-24,1,SF-SPI-L01-01,47.1,60.955714285714286,-13.855714285714285,0.22730788160022497,normal
2026-04-27,1,SF-SPI-L01-01,54.99,59.26714285714286,-4.277142857142856,0.07216718490129435,normal
2026-04-28,1,SF-SPI-L01-01,91.04,54.03285714285715,37.00714285714286,0.6849007217830421,normal
2026-04-29,1,SF-SPI-L01-01,59.35,58.392857142857146,0.9571428571428555,0.016391437308868474,normal
2026-04-30,1,SF-SPI-L01-01,52.88,56.86714285714286,-3.9871428571428567,0.07011329665636697,normal
2026-05-01,1,SF-SPI-L01-01,81.91,60.208571428571425,21.701428571428572,0.3604375266929246,normal
2026-05-04,1,SF-SPI-L01-01,71.04,63.59285714285715,7.4471428571428575,0.11710659328316297,normal
2026-05-05,1,SF-SPI-L01-01,65.39,65.47285714285715,-0.08285714285715073,0.001265518971875052,normal
2026-05-06,1,SF-SPI-L01-01,91.44,68.08571428571429,23.35428571428571,0.3430130088124212,normal
2026-05-07,1,SF-SPI-L01-01,74.19,73.29285714285713,0.8971428571428675,0.01224052236624125,normal
2026-05-08,1,SF-SPI-L01-01,61.38,70.88571428571429,-9.505714285714284,0.13409915356711,normal
2026-05-11,1,SF-SPI-L01-01,90.69,71.17571428571429,19.514285714285705,0.2741705637958371,normal
2025-11-13,10,SFX-PLM-ASSY-01,92.67,,,,normal
2025-11-14,10,SFX-PLM-ASSY-01,71.72,,,,normal
2025-11-17,10,SFX-PLM-ASSY-01,48.03,,,,normal
2025-11-18,10,SFX-PLM-ASSY-01,58.66,70.80666666666667,-12.146666666666675,0.17154693531682527,normal
2025-11-19,10,SFX-PLM-ASSY-01,68.97,67.77,1.2000000000000028,0.017706949977866357,normal
2025-11-20,10,SFX-PLM-ASSY-01,92.55,68.01,24.539999999999992,0.36082928981032186,normal
2025-11-21,10,SFX-PLM-ASSY-01,34.5,72.10000000000001,-37.60000000000001,0.5214979195561721,warning
2025-11-24,10,SFX-PLM-ASSY-01,62.74,66.72857142857143,-3.9885714285714258,0.05977306786555337,normal
2025-11-25,10,SFX-PLM-ASSY-01,91.19,62.452857142857134,28.737142857142864,0.4601413637715307,normal
