production_day,station_id,station_name,defect_rate_pct,z_score,severity
2025-11-16 23:00:00+00:00,8,FRA-AOI-L01-01,9.58,1.7552866824442643,normal
2026-03-03 23:00:00+00:00,8,FRA-AOI-L01-01,7.29,-0.7159411386799586,normal
2025-12-22 23:00:00+00:00,8,FRA-AOI-L01-01,8.35,0.42794597502819653,normal
2026-04-22 22:00:00+00:00,8,FRA-AOI-L01-01,7.49,-0.5001133813765328,normal
2025-12-25 23:00:00+00:00,8,FRA-AOI-L01-01,7.74,-0.23032868474725088,normal
2026-01-20 23:00:00+00:00,8,FRA-AOI-L01-01,8.18,0.24449238132028486,normal
2025-12-10 23:00:00+00:00,8,FRA-AOI-L01-01,7.15,-0.8670205687923561,normal
2025-12-23 23:00:00+00:00,8,FRA-AOI-L01-01,7.91,-0.0468750910393392,normal
2026-02-08 23:00:00+00:00,8,FRA-AOI-L01-01,7.87,-0.09004064250002436,normal
2025-11-26 23:00:00+00:00,8,FRA-AOI-L01-01,7.68,-0.29507701193827907,normal
2026-03-09 23:00:00+00:00,8,FRA-AOI-L01-01,5.44,-2.712347893736645,normal
2026-04-29 22:00:00+00:00,8,FRA-AOI-L01-01,7.96,0.007081848286517004,normal
2025-11-20 23:00:00+00:00,8,FRA-AOI-L01-01,9.12,1.2588828406463846,normal
2026-02-19 23:00:00+00:00,8,FRA-AOI-L01-01,8.47,0.5574426294102529,normal
2026-01-15 23:00:00+00:00,8,FRA-AOI-L01-01,7.67,-0.3058683998034501,normal
2026-01-11 23:00:00+00:00,8,FRA-AOI-L01-01,7.01,-1.0180999989047548,normal
2026-04-07 22:00:00+00:00,8,FRA-AOI-L01-01,8.05,0.10420433907305932,normal
2026-03-29 22:00:00+00:00,8,FRA-AOI-L01-01,7.22,-0.7914808537361578,normal
2025-12-04 23:00:00+00:00,8,FRA-AOI-L01-01,7.41,-0.5864444842979032,normal
2026-05-03 22:00:00+00:00,8,FRA-AOI-L01-01,8.16,0.22290960558994277,normal
2026-05-07 22:00:00+00:00,8,FRA-AOI-L01-01,7.3,-0.7051497508147876,normal
2025-11-27 23:00:00+00:00,8,FRA-AOI-L01-01,8.76,0.8703928775002191,normal
2025-12-14 23:00:00+00:00,8,FRA-AOI-L01-01,7.83,-0.1332061939607095,normal
2026-03-18 23:00:00+00:00,8,FRA-AOI-L01-01,8.19,0.2552837691854559,normal
2026-04-14 22:00:00+00:00,8,FRA-AOI-L01-01,6.58,-1.4821296771071193,normal
2025-11-13 23:00:00+00:00,8,FRA-AOI-L01-01,9.43,1.5934158644666947,normal
2026-02-23 23:00:00+00:00,8,FRA-AOI-L01-01,8.28,0.35240625997199726,normal
2026-02-15 23:00:00+00:00,8,FRA-AOI-L01-01,8.12,0.17974405412925668,normal
2026-04-09 22:00:00+00:00,8,FRA-AOI-L01-01,7.59,-0.39219950272482046,normal
2026-05-05 22:00:00+00:00,8,FRA-AOI-L01-01,9.55,1.722912518848751,normal
2026-03-31 22:00:00+00:00,8,FRA-AOI-L01-01,6.27,-1.8166627009274297,normal
2025-12-31 23:00:00+00:00,8,FRA-AOI-L01-01,7.1,-0.9209775081182133,normal
2026-01-22 23:00:00+00:00,8,FRA-AOI-L01-01,6.22,-1.8706196402532858,normal
2025-11-12 23:00:00+00:00,8,FRA-AOI-L01-01,9.41,1.5718330887363527,normal
2026-04-06 22:00:00+00:00,8,FRA-AOI-L01-01,8.31,0.38478042356751235,normal
2026-02-16 23:00:00+00:00,8,FRA-AOI-L01-01,9.28,1.4315450464891253,normal
2026-01-01 23:00:00+00:00,8,FRA-AOI-L01-01,6.51,-1.5576693921633187,normal
2026-03-08 23:00:00+00:00,8,FRA-AOI-L01-01,7.84,-0.12241480609553845,normal
2025-12-18 23:00:00+00:00,8,FRA-AOI-L01-01,7.53,-0.4569478299158477,normal
2025-12-08 23:00:00+00:00,8,FRA-AOI-L01-01,6.92,-1.1152224896912961,normal
2026-01-07 23:00:00+00:00,8,FRA-AOI-L01-01,7.67,-0.3058683998034501,normal
2026-03-16 23:00:00+00:00,8,FRA-AOI-L01-01,8.91,1.0322636954777886,normal
2026-03-01 23:00:00+00:00,8,FRA-AOI-L01-01,8.5,0.5898167930057661,normal
2026-01-08 23:00:00+00:00,8,FRA-AOI-L01-01,8.04,0.09341295120788635,normal
2026-04-23 22:00:00+00:00,8,FRA-AOI-L01-01,8.41,0.4926943022192247,normal
2025-12-28 23:00:00+00:00,8,FRA-AOI-L01-01,7.91,-0.0468750910393392,normal
2026-01-25 23:00:00+00:00,8,FRA-AOI-L01-01,6.73,-1.3202588591295499,normal
2025-11-25 23:00:00+00:00,8,FRA-AOI-L01-01,7.13,-0.8886033445226992,normal
2026-02-25 23:00:00+00:00,8,FRA-AOI-L01-01,8.1,0.15816127839891456,normal
2026-03-24 23:00:00+00:00,8,FRA-AOI-L01-01,6.37,-1.7087488222757161,normal
2025-12-21 23:00:00+00:00,8,FRA-AOI-L01-01,7.97,0.01787323615168805,normal
2026-03-02 23:00:00+00:00,8,FRA-AOI-L01-01,5.57,-2.5720598514894184,normal
2026-03-26 23:00:00+00:00,8,FRA-AOI-L01-01,8.98,1.107803410533988,normal
2025-12-17 23:00:00+00:00,8,FRA-AOI-L01-01,7.8,-0.1655803575562236,normal
2025-12-30 23:00:00+00:00,8,FRA-AOI-L01-01,8.03,0.08262156334271531,normal
2026-04-20 22:00:00+00:00,8,FRA-AOI-L01-01,8.35,0.42794597502819653,normal
2025-12-29 23:00:00+00:00,8,FRA-AOI-L01-01,8.1,0.15816127839891456,normal
2026-01-29 23:00:00+00:00,8,FRA-AOI-L01-01,8.74,0.848810101769877,normal
2026-03-11 23:00:00+00:00,8,FRA-AOI-L01-01,9.68,1.8632005610959768,normal
2026-01-26 23:00:00+00:00,8,FRA-AOI-L01-01,9.12,1.2588828406463846,normal
2026-01-21 23:00:00+00:00,8,FRA-AOI-L01-01,7.29,-0.7159411386799586,normal
2026-02-24 23:00:00+00:00,8,FRA-AOI-L01-01,7.76,-0.20874590901690876,normal
2026-05-04 22:00:00+00:00,8,FRA-AOI-L01-01,7.08,-0.9425602838485554,normal
2025-12-16 23:00:00+00:00,8,FRA-AOI-L01-01,7.66,-0.3166597876686212,normal
2026-01-06 23:00:00+00:00,8,FRA-AOI-L01-01,9.23,1.3775881071632698,normal
2026-04-19 22:00:00+00:00,8,FRA-AOI-L01-01,8.23,0.29844932064614205,normal
2026-02-26 23:00:00+00:00,8,FRA-AOI-L01-01,7.52,-0.4677392177810197,normal
2026-01-19 23:00:00+00:00,8,FRA-AOI-L01-01,8.58,0.6761478959271364,normal
2026-03-04 23:00:00+00:00,8,FRA-AOI-L01-01,7.49,-0.5001133813765328,normal
2026-04-30 22:00:00+00:00,8,FRA-AOI-L01-01,7.75,-0.21953729688207982,normal
2025-12-15 23:00:00+00:00,7,FRA-OVE-L01-01,8.76,1.0676572771214738,normal
2025-12-25 23:00:00+00:00,7,FRA-OVE-L01-01,7.37,-0.6356926398929864,normal
2026-01-21 23:00:00+00:00,7,FRA-OVE-L01-01,7.27,-0.7582357993904303,normal
2026-04-27 22:00:00+00:00,7,FRA-OVE-L01-01,8.44,0.6755191667296552,normal
2025-11-19 23:00:00+00:00,7,FRA-OVE-L01-01,8.65,0.932859801674287,normal
2025-12-18 23:00:00+00:00,7,FRA-OVE-L01-01,8.54,0.7980623262270979,normal
2026-03-29 22:00:00+00:00,7,FRA-OVE-L01-01,8.99,1.3495065439655938,normal
2026-01-18 23:00:00+00:00,7,FRA-OVE-L01-01,6.85,-1.2729170692796916,normal
2026-01-13 23:00:00+00:00,7,FRA-OVE-L01-01,7.71,-0.2190458976016797,normal
2026-04-12 22:00:00+00:00,7,FRA-OVE-L01-01,8.61,0.8838425378753085,normal
2025-11-18 23:00:00+00:00,7,FRA-OVE-L01-01,6.73,-1.4199688606766225,normal
2026-01-25 23:00:00+00:00,7,FRA-OVE-L01-01,9.61,2.1092741328497406,warning
2026-02-03 23:00:00+00:00,7,FRA-OVE-L01-01,7.6,-0.3538433730488676,normal
2026-02-17 23:00:00+00:00,7,FRA-OVE-L01-01,7.89,0.0015317894937177353,normal
2026-03-22 23:00:00+00:00,7,FRA-OVE-L01-01,7.93,0.05054905329269506,normal
2025-12-29 23:00:00+00:00,7,FRA-OVE-L01-01,8.86,1.1902004366189165,normal
2026-02-02 23:00:00+00:00,7,FRA-OVE-L01-01,8.42,0.651010534830167,normal
2026-04-01 22:00:00+00:00,7,FRA-OVE-L01-01,7.76,-0.1577743178529583,normal
2026-04-06 22:00:00+00:00,7,FRA-OVE-L01-01,7.38,-0.6234383239432424,normal
2026-01-01 23:00:00+00:00,7,FRA-OVE-L01-01,7.73,-0.1945372657021905,normal
2026-02-08 23:00:00+00:00,7,FRA-OVE-L01-01,7.66,-0.2803174773504011,normal
2025-12-11 23:00:00+00:00,7,FRA-OVE-L01-01,7.99,0.1240749489911616,normal
2026-01-04 23:00:00+00:00,7,FRA-OVE-L01-01,8.67,0.9573684335737751,normal
2026-01-11 23:00:00+00:00,7,FRA-OVE-L01-01,8.01,0.1485835808906497,normal
2025-12-22 23:00:00+00:00,7,FRA-OVE-L01-01,7.72,-0.20679158165193565,normal
2026-01-29 23:00:00+00:00,7,FRA-OVE-L01-01,7.13,-0.9297962226868504,normal
2025-11-20 23:00:00+00:00,7,FRA-OVE-L01-01,8.36,0.5774846391317006,normal
2025-12-31 23:00:00+00:00,7,FRA-OVE-L01-01,8.69,0.9818770654732631,normal
2026-02-25 23:00:00+00:00,7,FRA-OVE-L01-01,8.06,0.20985516063937218,normal
2026-03-01 23:00:00+00:00,7,FRA-OVE-L01-01,9.21,1.6191014948599696,normal
2026-03-26 23:00:00+00:00,7,FRA-OVE-L01-01,6.94,-1.162628225731992,normal
2025-12-16 23:00:00+00:00,7,FRA-OVE-L01-01,7.75,-0.17002863380270236,normal
2026-04-07 22:00:00+00:00,7,FRA-OVE-L01-01,10.24,2.881296037683634,warning
2026-05-07 22:00:00+00:00,7,FRA-OVE-L01-01,7.64,-0.3048261092498903,normal
2025-11-26 23:00:00+00:00,7,FRA-OVE-L01-01,7.51,-0.46413221659656634,normal
2026-02-09 23:00:00+00:00,7,FRA-OVE-L01-01,8.69,0.9818770654732631,normal
2026-03-18 23:00:00+00:00,7,FRA-OVE-L01-01,8.26,0.45494147963425774,normal
2026-04-28 22:00:00+00:00,7,FRA-OVE-L01-01,9.07,1.4475410715635484,normal
2026-04-14 22:00:00+00:00,7,FRA-OVE-L01-01,6.76,-1.3832059128273904,normal
2026-04-13 22:00:00+00:00,7,FRA-OVE-L01-01,7.82,-0.08424842215449177,normal
2026-03-08 23:00:00+00:00,7,FRA-OVE-L01-01,8.79,1.104420224970706,normal
2026-01-14 23:00:00+00:00,7,FRA-OVE-L01-01,5.99,-2.3267882409577028,normal
2026-02-10 23:00:00+00:00,7,FRA-OVE-L01-01,8.18,0.35690695203630307,normal
2025-12-10 23:00:00+00:00,7,FRA-OVE-L01-01,6.7,-1.4567318085258558,normal
2026-05-04 22:00:00+00:00,7,FRA-OVE-L01-01,6.45,-1.7630897072694638,normal
2026-04-21 22:00:00+00:00,7,FRA-OVE-L01-01,7.06,-1.015576434335061,normal
2026-05-10 22:00:00+00:00,7,FRA-OVE-L01-01,7.58,-0.37835200494835575,normal
2026-02-04 23:00:00+00:00,7,FRA-OVE-L01-01,8.24,0.43043284773476964,normal
2025-11-25 23:00:00+00:00,7,FRA-OVE-L01-01,7.43,-0.562166744194521,normal
2026-01-22 23:00:00+00:00,7,FRA-OVE-L01-01,7.21,-0.8317616950888957,normal
2026-01-07 23:00:00+00:00,7,FRA-OVE-L01-01,7.82,-0.08424842215449177,normal
2026-02-26 23:00:00+00:00,7,FRA-OVE-L01-01,8.67,0.9573684335737751,normal
2026-02-19 23:00:00+00:00,7,FRA-OVE-L01-01,7.09,-0.9788134864858277,normal
2026-02-24 23:00:00+00:00,7,FRA-OVE-L01-01,8.41,0.638756218880423,normal
2025-12-21 23:00:00+00:00,7,FRA-OVE-L01-01,7.72,-0.20679158165193565,normal
2026-01-05 23:00:00+00:00,7,FRA-OVE-L01-01,7.93,0.05054905329269506,normal
2026-03-09 23:00:00+00:00,7,FRA-OVE-L01-01,8.66,0.945114117624031,normal
2026-04-09 22:00:00+00:00,7,FRA-OVE-L01-01,9.23,1.6436101267594576,normal
2025-11-24 23:00:00+00:00,7,FRA-OVE-L01-01,7.98,0.11182063304141754,normal
2025-11-16 23:00:00+00:00,7,FRA-OVE-L01-01,7.3,-0.721472851541197,normal
2026-03-05 23:00:00+00:00,7,FRA-OVE-L01-01,6.66,-1.5057490723248332,normal
2025-12-08 23:00:00+00:00,7,FRA-OVE-L01-01,7.08,-0.9910678024355718,normal
2026-03-04 23:00:00+00:00,7,FRA-OVE-L01-01,8.49,0.7367907464783776,normal
2026-04-16 22:00:00+00:00,7,FRA-OVE-L01-01,6.98,-1.1136109619330146,normal
2025-12-02 23:00:00+00:00,7,FRA-OVE-L01-01,7.83,-0.07199410620474771,normal
2025-12-28 23:00:00+00:00,7,FRA-OVE-L01-01,7.39,-0.6111840079934983,normal
2025-12-17 23:00:00+00:00,7,FRA-OVE-L01-01,7.89,0.0015317894937177353,normal
2026-04-08 22:00:00+00:00,7,FRA-OVE-L01-01,8.06,0.20985516063937218,normal
2026-01-20 23:00:00+00:00,7,FRA-OVE-L01-01,6.6,-1.5792749680232998,normal
2025-11-13 23:00:00+00:00,7,FRA-OVE-L01-01,8.59,0.8593339059758204,normal
2026-05-06 22:00:00+00:00,7,FRA-OVE-L01-01,7.29,-0.7337271674909411,normal
2026-03-15 23:00:00+00:00,7,FRA-OVE-L01-01,7.94,0.0628033692424402,normal
2026-03-03 23:00:00+00:00,7,FRA-OVE-L01-01,10.0,2.58719245488977,warning
2026-02-15 23:00:00+00:00,7,FRA-OVE-L01-01,7.67,-0.268063161400657,normal
2026-04-23 22:00:00+00:00,7,FRA-OVE-L01-01,8.38,0.6019932710311908,normal
2026-03-02 23:00:00+00:00,7,FRA-OVE-L01-01,7.97,0.0995663170916724,normal
2026-02-11 23:00:00+00:00,7,FRA-OVE-L01-01,6.93,-1.174882541681737,normal
2026-02-16 23:00:00+00:00,7,FRA-OVE-L01-01,7.48,-0.5008951644457985,normal
2026-03-16 23:00:00+00:00,7,FRA-OVE-L01-01,7.8,-0.10875705405398098,normal
2026-01-26 23:00:00+00:00,7,FRA-OVE-L01-01,8.82,1.1411831728199404,normal
2026-04-02 22:00:00+00:00,7,FRA-OVE-L01-01,8.34,0.5529760072322124,normal
2026-02-22 23:00:00+00:00,7,FRA-OVE-L01-01,7.56,-0.40286063684784496,normal
2025-11-12 23:00:00+00:00,7,FRA-OVE-L01-01,7.8,-0.10875705405398098,normal
2026-04-19 22:00:00+00:00,7,FRA-OVE-L01-01,8.1,0.2588724244383484,normal
2026-03-11 23:00:00+00:00,7,FRA-OVE-L01-01,7.52,-0.45187790064682226,normal
2026-02-18 23:00:00+00:00,7,FRA-OVE-L01-01,9.1,1.4843040194127806,normal
2025-12-04 23:00:00+00:00,7,FRA-OVE-L01-01,6.74,-1.4077145447268786,normal
2026-03-30 22:00:00+00:00,7,FRA-OVE-L01-01,8.06,0.20985516063937218,normal
2026-02-05 23:00:00+00:00,7,FRA-OVE-L01-01,6.99,-1.1013566459832704,normal
2026-03-19 23:00:00+00:00,7,FRA-OVE-L01-01,8.14,0.3078896882373268,normal
2026-05-03 22:00:00+00:00,7,FRA-OVE-L01-01,7.36,-0.6479469558427305,normal
2026-01-27 23:00:00+00:00,7,FRA-OVE-L01-01,7.67,-0.268063161400657,normal
2026-04-20 22:00:00+00:00,7,FRA-OVE-L01-01,8.1,0.2588724244383484,normal
2025-12-07 23:00:00+00:00,7,FRA-OVE-L01-01,7.54,-0.42736926874733305,normal
2025-11-23 23:00:00+00:00,7,FRA-OVE-L01-01,7.55,-0.415114952797589,normal
2026-03-23 23:00:00+00:00,7,FRA-OVE-L01-01,7.49,-0.48864084849605444,normal
2025-11-30 23:00:00+00:00,7,FRA-OVE-L01-01,7.79,-0.12101137000372504,normal
2026-03-24 23:00:00+00:00,7,FRA-OVE-L01-01,8.91,1.251472016367639,normal
2026-05-05 22:00:00+00:00,7,FRA-OVE-L01-01,9.08,1.4597953875132923,normal
2026-04-30 22:00:00+00:00,7,FRA-OVE-L01-01,9.7,2.219562976397439,warning
2026-01-08 23:00:00+00:00,7,FRA-OVE-L01-01,7.93,0.05054905329269506,normal
2025-12-30 23:00:00+00:00,7,FRA-OVE-L01-01,8.05,0.19760084468962813,normal
2026-04-22 22:00:00+00:00,7,FRA-OVE-L01-01,6.5,-1.7018181275207425,normal
2026-04-15 22:00:00+00:00,7,FRA-OVE-L01-01,8.26,0.45494147963425774,normal
2025-12-23 23:00:00+00:00,7,FRA-OVE-L01-01,7.9,0.013786105443462883,normal
2026-03-31 22:00:00+00:00,7,FRA-OVE-L01-01,7.93,0.05054905329269506,normal
2026-01-28 23:00:00+00:00,7,FRA-OVE-L01-01,9.14,1.5333212832117589,normal
2026-01-19 23:00:00+00:00,7,FRA-OVE-L01-01,6.16,-2.1184648698120494,normal
2026-03-25 23:00:00+00:00,7,FRA-OVE-L01-01,7.67,-0.268063161400657,normal
2025-12-01 23:00:00+00:00,7,FRA-OVE-L01-01,7.2,-0.8440160110386398,normal
2026-04-26 22:00:00+00:00,7,FRA-OVE-L01-01,7.16,-0.8930332748376171,normal
2026-03-17 23:00:00+00:00,7,FRA-OVE-L01-01,8.67,0.9573684335737751,normal
2026-01-12 23:00:00+00:00,7,FRA-OVE-L01-01,7.95,0.07505768519218427,normal
2026-04-29 22:00:00+00:00,7,FRA-OVE-L01-01,5.93,-2.4003141366561693,normal
2026-01-15 23:00:00+00:00,7,FRA-OVE-L01-01,8.03,0.17309221279013784,normal
2025-12-03 23:00:00+00:00,7,FRA-OVE-L01-01,8.2,0.3814155839357912,normal
2025-11-27 23:00:00+00:00,7,FRA-OVE-L01-01,7.69,-0.24355452950116782,normal
2025-12-24 23:00:00+00:00,7,FRA-OVE-L01-01,8.61,0.8838425378753085,normal
2026-03-10 23:00:00+00:00,7,FRA-OVE-L01-01,7.85,-0.047485474305259595,normal
2026-02-23 23:00:00+00:00,7,FRA-OVE-L01-01,7.42,-0.5744210601442651,normal
2026-02-01 23:00:00+00:00,7,FRA-OVE-L01-01,9.79,2.329851819945138,warning
2026-01-06 23:00:00+00:00,7,FRA-OVE-L01-01,7.32,-0.6969642196417078,normal
2025-12-14 23:00:00+00:00,7,FRA-OVE-L01-01,6.91,-1.199391173581225,normal
2025-12-09 23:00:00+00:00,7,FRA-OVE-L01-01,7.27,-0.7582357993904303,normal
2025-11-17 23:00:00+00:00,7,FRA-OVE-L01-01,6.39,-1.8366156029679304,normal
2026-02-12 23:00:00+00:00,7,FRA-OVE-L01-01,7.9,0.013786105443462883,normal
2026-03-12 23:00:00+00:00,7,FRA-OVE-L01-01,7.91,0.026040421393206944,normal
2026-04-05 22:00:00+00:00,7,FRA-OVE-L01-01,8.91,1.251472016367639,normal
2026-03-11 23:00:00+00:00,4,FRA-PP-L01-01,7.52,-0.45677499029612173,normal
2026-04-19 22:00:00+00:00,4,FRA-PP-L01-01,8.42,0.390712187705378,normal
2026-02-17 23:00:00+00:00,4,FRA-PP-L01-01,7.92,-0.08011402229545497,normal
2025-11-27 23:00:00+00:00,4,FRA-PP-L01-01,6.58,-1.3419282650976874,normal
2026-03-12 23:00:00+00:00,4,FRA-PP-L01-01,8.92,0.861538397706211,normal
2025-12-16 23:00:00+00:00,4,FRA-PP-L01-01,7.9,-0.0989470706954879,normal
2026-05-06 22:00:00+00:00,4,FRA-PP-L01-01,7.18,-0.776936813096688,normal
2026-03-17 23:00:00+00:00,4,FRA-PP-L01-01,7.45,-0.5226906596962377,normal
2026-03-09 23:00:00+00:00,4,FRA-PP-L01-01,6.51,-1.4078439344978042,normal
2026-02-24 23:00:00+00:00,4,FRA-PP-L01-01,7.7,-0.2872775546958213,normal
2026-01-19 23:00:00+00:00,4,FRA-PP-L01-01,7.95,-0.05186444969540476,normal
2025-12-31 23:00:00+00:00,4,FRA-PP-L01-01,7.68,-0.306110603095855,normal
2026-02-01 23:00:00+00:00,4,FRA-PP-L01-01,6.31,-1.5961744184981375,normal
2026-01-04 23:00:00+00:00,4,FRA-PP-L01-01,8.36,0.3342130425052776,normal
2026-03-18 23:00:00+00:00,4,FRA-PP-L01-01,8.31,0.2871304215051953,normal
2026-01-25 23:00:00+00:00,4,FRA-PP-L01-01,8.28,0.25888084890514423,normal
2025-11-13 23:00:00+00:00,4,FRA-PP-L01-01,9.07,1.0027862607064613,normal
2026-02-15 23:00:00+00:00,4,FRA-PP-L01-01,9.52,1.4265298497072103,normal
2025-12-21 23:00:00+00:00,4,FRA-PP-L01-01,5.27,-2.57549293529987,normal
2026-05-03 22:00:00+00:00,4,FRA-PP-L01-01,7.99,-0.01419835289533809,normal
2026-01-15 23:00:00+00:00,4,FRA-PP-L01-01,8.67,0.6261252927057945,normal
2026-05-04 22:00:00+00:00,4,FRA-PP-L01-01,8.75,0.7014574863059279,normal
2026-01-01 23:00:00+00:00,4,FRA-PP-L01-01,8.4,0.3718791393053451,normal
2026-04-21 22:00:00+00:00,4,FRA-PP-L01-01,8.03,0.02346774390472775,normal
2026-01-07 23:00:00+00:00,4,FRA-PP-L01-01,9.69,1.5866107611074936,normal
2026-03-19 23:00:00+00:00,4,FRA-PP-L01-01,6.36,-1.5490917974980536,normal
2026-04-13 22:00:00+00:00,4,FRA-PP-L01-01,7.98,-0.023614877095354547,normal
2026-03-30 22:00:00+00:00,4,FRA-PP-L01-01,6.57,-1.3513447892977037,normal
2025-12-30 23:00:00+00:00,4,FRA-PP-L01-01,8.68,0.635541816905811,normal
2026-01-12 23:00:00+00:00,4,FRA-PP-L01-01,7.42,-0.550940232296288,normal
2026-01-08 23:00:00+00:00,4,FRA-PP-L01-01,8.07,0.06113384070479526,normal
2026-02-02 23:00:00+00:00,4,FRA-PP-L01-01,8.5,0.4660443813055114,normal
