production_day,station_id,station_name,downtime_minutes,downtime_type,Q1,Q3,IQR,lower_bound,upper_bound,severity
2025-11-14,4,FRA-PP-L01-01,12.12,Meeting,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-11-14,8,FRA-AOI-L01-01,17.35,Calibration,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-11-14,10,SFX-PLM-ASSY-01,30.93,Material Check,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-11-14,3,HDR-MLD-L01-02,74.78,Part Shortage,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-11-14,3,HDR-MLD-L01-02,42.97,Inventory Check,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-11-17,2,HDR-MLD-L01-01,26.98,Preventive Maintenance,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-11-17,9,SFX-PLM-PROG-01,34.72,Trial & Pilot Run,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-11-17,1,SF-SPI-L01-01,7.02,No Production & Break,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-11-17,5,FRA-PP-L01-02,31.58,Part Shortage,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-11-17,6,FRA-PP-L01-03,34.72,Part Shortage,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-11-17,8,FRA-AOI-L01-01,13.77,Part Shortage,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-11-17,4,FRA-PP-L01-01,24.38,Part Shortage,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-11-17,6,FRA-PP-L01-03,10.38,Inventory Check,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-11-17,9,SFX-PLM-PROG-01,20.27,Breakdown,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-11-17,8,FRA-AOI-L01-01,12.53,Cleaning,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-11-17,2,HDR-MLD-L01-01,17.83,Breakdown,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-11-17,1,SF-SPI-L01-01,9.92,Part Shortage,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-11-17,6,FRA-PP-L01-03,24.92,Material Check,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-11-17,8,FRA-AOI-L01-01,95.55,Breakdown,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-11-17,1,SF-SPI-L01-01,41.9,Cleaning,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-11-17,6,FRA-PP-L01-03,94.18,Breakdown,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-11-17,5,FRA-PP-L01-02,22.38,Material Check,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-11-17,1,SF-SPI-L01-01,43.03,Setup,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-11-17,2,HDR-MLD-L01-01,22.18,Meeting,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-11-17,7,FRA-OVE-L01-01,24.98,Cleaning,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-11-17,9,SFX-PLM-PROG-01,20.12,Meeting,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-11-17,10,SFX-PLM-ASSY-01,22.55,Preventive Maintenance,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-11-17,4,FRA-PP-L01-01,59.17,Breakdown,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-11-17,10,SFX-PLM-ASSY-01,30.1,Breakdown,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-11-17,9,SFX-PLM-PROG-01,29.4,Fire Drills,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-11-17,10,SFX-PLM-ASSY-01,25.8,Part Shortage,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-11-17,3,HDR-MLD-L01-02,88.33,Breakdown,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-11-17,9,SFX-PLM-PROG-01,25.18,Cleaning,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-11-17,5,FRA-PP-L01-02,17.22,Breakdown,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-11-17,4,FRA-PP-L01-01,19.93,Material Check,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-11-18,6,FRA-PP-L01-03,2.93,Breakdown,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-11-18,4,FRA-PP-L01-01,34.02,Setup,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-11-18,7,FRA-OVE-L01-01,11.93,No Production & Break,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-11-18,7,FRA-OVE-L01-01,29.12,Setup,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-11-18,4,FRA-PP-L01-01,29.22,Part Shortage,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-11-18,5,FRA-PP-L01-02,6.65,Trial & Pilot Run,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-11-18,3,HDR-MLD-L01-02,107.32,Part Shortage,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-11-18,6,FRA-PP-L01-03,30.05,Inventory Check,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-11-18,3,HDR-MLD-L01-02,11.78,Inventory Check,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-11-18,10,SFX-PLM-ASSY-01,66.05,Part Shortage,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-11-18,9,SFX-PLM-PROG-01,38.65,Breakdown,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-11-18,1,SF-SPI-L01-01,2.87,Breakdown,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-11-18,3,HDR-MLD-L01-02,36.97,Calibration,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-11-18,2,HDR-MLD-L01-01,28.82,Material Check,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-11-18,5,FRA-PP-L01-02,81.47,Part Shortage,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-11-18,5,FRA-PP-L01-02,18.17,Breakdown,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-11-18,7,FRA-OVE-L01-01,61.8,Breakdown,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-11-18,10,SFX-PLM-ASSY-01,21.1,No Production & Break,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-11-18,9,SFX-PLM-PROG-01,20.93,Trial & Pilot Run,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-11-18,7,FRA-OVE-L01-01,12.55,Fire Drills,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-11-18,1,SF-SPI-L01-01,106.75,Part Shortage,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-11-18,7,FRA-OVE-L01-01,38.02,Trial & Pilot Run,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-11-18,10,SFX-PLM-ASSY-01,49.22,Breakdown,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-11-19,4,FRA-PP-L01-01,43.97,Inventory Check,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-11-19,4,FRA-PP-L01-01,41.72,Breakdown,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-11-19,3,HDR-MLD-L01-02,89.6,Part Shortage,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-11-19,5,FRA-PP-L01-02,39.85,Part Shortage,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-11-19,8,FRA-AOI-L01-01,90.25,Breakdown,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-11-19,2,HDR-MLD-L01-01,49.43,Breakdown,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-11-19,10,SFX-PLM-ASSY-01,55.45,Breakdown,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-11-19,8,FRA-AOI-L01-01,14.62,Cleaning,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-11-19,9,SFX-PLM-PROG-01,39.55,Calibration,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-11-19,10,SFX-PLM-ASSY-01,5.18,Setup,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-11-19,9,SFX-PLM-PROG-01,21.43,Breakdown,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-11-19,3,HDR-MLD-L01-02,28.03,Preventive Maintenance,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-11-19,5,FRA-PP-L01-02,22.87,Meeting,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-11-19,4,FRA-PP-L01-01,16.18,Cleaning,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-11-19,3,HDR-MLD-L01-02,28.95,Fire Drills,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-11-19,7,FRA-OVE-L01-01,15.18,Inventory Check,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-11-19,5,FRA-PP-L01-02,43.35,Breakdown,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-11-19,8,FRA-AOI-L01-01,16.47,Meeting,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-11-19,7,FRA-OVE-L01-01,21.83,Meeting,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-11-19,5,FRA-PP-L01-02,17.72,Trial & Pilot Run,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-11-19,6,FRA-PP-L01-03,13.78,Preventive Maintenance,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-11-19,2,HDR-MLD-L01-01,28.47,Part Shortage,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-11-19,8,FRA-AOI-L01-01,55.25,Part Shortage,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-11-20,9,SFX-PLM-PROG-01,32.07,Part Shortage,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-11-20,5,FRA-PP-L01-02,47.23,Meeting,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-11-20,9,SFX-PLM-PROG-01,12.9,Material Check,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-11-20,1,SF-SPI-L01-01,117.55,Part Shortage,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-11-20,6,FRA-PP-L01-03,101.68,Part Shortage,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-11-20,5,FRA-PP-L01-02,63.53,Breakdown,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-11-20,9,SFX-PLM-PROG-01,35.65,Cleaning,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-11-20,2,HDR-MLD-L01-01,14.1,Material Check,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-11-20,4,FRA-PP-L01-01,52.47,Meeting,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-11-20,10,SFX-PLM-ASSY-01,46.28,Part Shortage,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-11-20,4,FRA-PP-L01-01,49.15,Part Shortage,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-11-20,1,SF-SPI-L01-01,7.6,Material Check,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-11-20,2,HDR-MLD-L01-01,35.05,Inventory Check,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-11-20,3,HDR-MLD-L01-02,37.47,Fire Drills,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-11-20,8,FRA-AOI-L01-01,25.3,Fire Drills,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-11-20,7,FRA-OVE-L01-01,15.92,Setup,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-11-20,3,HDR-MLD-L01-02,18.13,Preventive Maintenance,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-11-20,6,FRA-PP-L01-03,12.25,Breakdown,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-11-20,1,SF-SPI-L01-01,2.27,Breakdown,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-11-20,9,SFX-PLM-PROG-01,6.0,Inventory Check,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-11-20,10,SFX-PLM-ASSY-01,62.1,Breakdown,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-11-20,4,FRA-PP-L01-01,14.3,Preventive Maintenance,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-11-20,9,SFX-PLM-PROG-01,15.78,Trial & Pilot Run,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-11-20,6,FRA-PP-L01-03,33.73,Fire Drills,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-11-20,2,HDR-MLD-L01-01,14.22,Part Shortage,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-11-20,2,HDR-MLD-L01-01,31.15,Fire Drills,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-11-20,3,HDR-MLD-L01-02,71.32,Breakdown,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-11-20,4,FRA-PP-L01-01,51.63,Breakdown,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-11-20,2,HDR-MLD-L01-01,16.57,Cleaning,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-11-20,2,HDR-MLD-L01-01,132.13,Breakdown,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,anomaly_high
2025-11-20,8,FRA-AOI-L01-01,83.75,Breakdown,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-11-20,7,FRA-OVE-L01-01,85.42,Part Shortage,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-11-21,3,HDR-MLD-L01-02,27.8,Preventive Maintenance,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-11-21,5,FRA-PP-L01-02,55.93,Part Shortage,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-11-21,3,HDR-MLD-L01-02,39.15,Calibration,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-11-21,10,SFX-PLM-ASSY-01,59.42,Breakdown,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-11-21,1,SF-SPI-L01-01,38.9,Part Shortage,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-11-21,1,SF-SPI-L01-01,12.1,Material Check,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-11-21,5,FRA-PP-L01-02,11.22,Calibration,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-11-21,3,HDR-MLD-L01-02,11.1,Inventory Check,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-11-21,9,SFX-PLM-PROG-01,31.08,Fire Drills,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-11-21,8,FRA-AOI-L01-01,35.2,Fire Drills,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-11-21,8,FRA-AOI-L01-01,6.72,Part Shortage,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-11-21,10,SFX-PLM-ASSY-01,17.15,Calibration,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-11-21,6,FRA-PP-L01-03,37.78,Calibration,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-11-21,5,FRA-PP-L01-02,59.27,Breakdown,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-11-21,8,FRA-AOI-L01-01,59.82,Breakdown,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-11-21,4,FRA-PP-L01-01,13.83,Cleaning,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-11-24,4,FRA-PP-L01-01,26.63,No Production & Break,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-11-24,2,HDR-MLD-L01-01,12.65,Meeting,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-11-24,1,SF-SPI-L01-01,46.97,Cleaning,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-11-24,4,FRA-PP-L01-01,10.75,Trial & Pilot Run,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-11-24,1,SF-SPI-L01-01,34.3,Material Check,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-11-24,6,FRA-PP-L01-03,25.27,Meeting,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-11-24,5,FRA-PP-L01-02,16.35,Setup,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-11-24,7,FRA-OVE-L01-01,36.87,Part Shortage,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-11-24,6,FRA-PP-L01-03,42.67,Calibration,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-11-24,2,HDR-MLD-L01-01,23.4,No Production & Break,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-11-24,7,FRA-OVE-L01-01,17.17,Breakdown,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-11-24,1,SF-SPI-L01-01,87.52,Part Shortage,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-11-24,9,SFX-PLM-PROG-01,12.35,Trial & Pilot Run,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-11-24,5,FRA-PP-L01-02,27.12,Preventive Maintenance,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-11-24,7,FRA-OVE-L01-01,16.9,Inventory Check,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-11-24,10,SFX-PLM-ASSY-01,21.13,Calibration,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-11-24,9,SFX-PLM-PROG-01,42.27,Cleaning,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-11-24,7,FRA-OVE-L01-01,45.45,No Production & Break,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-11-24,3,HDR-MLD-L01-02,8.67,Breakdown,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-11-24,4,FRA-PP-L01-01,35.9,Breakdown,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-11-24,7,FRA-OVE-L01-01,59.68,Cleaning,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-11-24,10,SFX-PLM-ASSY-01,58.53,Part Shortage,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-11-24,8,FRA-AOI-L01-01,112.5,Part Shortage,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-11-24,7,FRA-OVE-L01-01,16.42,Trial & Pilot Run,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-11-24,9,SFX-PLM-PROG-01,17.28,Preventive Maintenance,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-11-24,7,FRA-OVE-L01-01,42.02,Meeting,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-11-24,2,HDR-MLD-L01-01,26.95,Part Shortage,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-11-24,5,FRA-PP-L01-02,46.52,Breakdown,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-11-24,6,FRA-PP-L01-03,190.57,Breakdown,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,anomaly_high
2025-11-24,6,FRA-PP-L01-03,12.55,Preventive Maintenance,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-11-24,2,HDR-MLD-L01-01,41.43,Cleaning,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-11-24,8,FRA-AOI-L01-01,3.97,Breakdown,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-11-25,3,HDR-MLD-L01-02,7.08,Part Shortage,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-11-25,4,FRA-PP-L01-01,12.05,Fire Drills,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-11-25,10,SFX-PLM-ASSY-01,16.43,Part Shortage,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-11-25,6,FRA-PP-L01-03,15.87,Meeting,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-11-25,5,FRA-PP-L01-02,41.57,Inventory Check,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-11-25,9,SFX-PLM-PROG-01,52.3,Part Shortage,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-11-25,8,FRA-AOI-L01-01,40.85,Trial & Pilot Run,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-11-25,6,FRA-PP-L01-03,38.63,Calibration,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-11-25,3,HDR-MLD-L01-02,50.58,Breakdown,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-11-25,6,FRA-PP-L01-03,24.6,Material Check,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-11-25,6,FRA-PP-L01-03,76.8,Breakdown,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
